Student ID,Course,School,Sex,Address Type,Final Grade,Result,Passed,Failed,Risk Score,Risk Band,Segment,Flagged At Risk,Prediction Outcome,Past Failures,Has Past Failure,Absences,Absence Band,Study Time,Wants Higher Education,Extra School Support,Going Out
929,Portuguese,Mousinho da Silveira,Female,Urban,16,Pass,1,0,0.3472,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,No,2 - Low
930,Portuguese,Mousinho da Silveira,Male,Urban,12,Pass,1,0,0.2917,Moderate,A - Supported achievers,No,"True negative (not flagged, passed)",0,No,0,None (0),1 - Under 2 hours,Yes,No,2 - Low
931,Portuguese,Mousinho da Silveira,Male,Rural,10,Pass,1,0,0.5124,Elevated,B - Steady middle,Yes,"False positive (flagged, passed)",0,No,11,More than 10,2 - 2 to 5 hours,Yes,No,5 - Very high
932,Portuguese,Mousinho da Silveira,Male,Urban,14,Pass,1,0,0.349,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,8,5-10,4 - Over 10 hours,Yes,No,5 - Very high
933,Portuguese,Mousinho da Silveira,Male,Urban,12,Pass,1,0,0.3595,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,11,More than 10,1 - Under 2 hours,Yes,No,3 - Medium
934,Portuguese,Mousinho da Silveira,Female,Rural,11,Pass,1,0,0.2888,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,2,1-4,3 - 5 to 10 hours,Yes,No,3 - Medium
935,Portuguese,Mousinho da Silveira,Female,Urban,10,Pass,1,0,0.3952,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,8,5-10,2 - 2 to 5 hours,Yes,No,4 - High
936,Portuguese,Mousinho da Silveira,Female,Urban,11,Pass,1,0,0.3462,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,5,5-10,1 - Under 2 hours,Yes,No,3 - Medium
937,Portuguese,Mousinho da Silveira,Female,Rural,11,Pass,1,0,0.3873,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,Yes,3 - Medium
938,Portuguese,Mousinho da Silveira,Female,Urban,12,Pass,1,0,0.328,Moderate,A - Supported achievers,No,"True negative (not flagged, passed)",0,No,1,1-4,3 - 5 to 10 hours,Yes,No,5 - Very high
939,Portuguese,Mousinho da Silveira,Male,Rural,8,Fail,0,1,0.5529,Elevated,C - Disengaged social,Yes,True positive (correctly flagged),3,Yes,2,1-4,1 - Under 2 hours,Yes,No,3 - Medium
940,Portuguese,Mousinho da Silveira,Male,Rural,12,Pass,1,0,0.3931,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,2,1-4,1 - Under 2 hours,Yes,No,2 - Low
941,Portuguese,Mousinho da Silveira,Male,Urban,8,Fail,0,1,0.6357,High,C - Disengaged social,Yes,True positive (correctly flagged),1,Yes,8,5-10,2 - 2 to 5 hours,Yes,No,4 - High
942,Portuguese,Mousinho da Silveira,Female,Urban,16,Pass,1,0,0.2859,Moderate,A - Supported achievers,No,"True negative (not flagged, passed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,No,5 - Very high
943,Portuguese,Mousinho da Silveira,Male,Rural,11,Pass,1,0,0.345,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),1 - Under 2 hours,Yes,No,2 - Low
944,Portuguese,Mousinho da Silveira,Female,Urban,11,Pass,1,0,0.3529,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,2,1-4,2 - 2 to 5 hours,Yes,No,5 - Very high
945,Portuguese,Mousinho da Silveira,Female,Rural,18,Pass,1,0,0.3255,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,Yes,3 - Medium
946,Portuguese,Mousinho da Silveira,Male,Urban,13,Pass,1,0,0.2858,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,No,2 - Low
947,Portuguese,Mousinho da Silveira,Male,Urban,13,Pass,1,0,0.345,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,No,2 - Low
948,Portuguese,Mousinho da Silveira,Male,Urban,10,Pass,1,0,0.7408,High,C - Disengaged social,Yes,"False positive (flagged, passed)",2,Yes,2,1-4,2 - 2 to 5 hours,No,No,3 - Medium
949,Portuguese,Mousinho da Silveira,Male,Urban,12,Pass,1,0,0.418,Elevated,B - Steady middle,No,"True negative (not flagged, passed)",0,No,4,1-4,1 - Under 2 hours,Yes,No,2 - Low
950,Portuguese,Mousinho da Silveira,Female,Rural,10,Pass,1,0,0.5096,Elevated,B - Steady middle,Yes,"False positive (flagged, passed)",0,No,3,1-4,1 - Under 2 hours,No,No,5 - Very high
951,Portuguese,Mousinho da Silveira,Female,Rural,13,Pass,1,0,0.2985,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,5,5-10,3 - 5 to 10 hours,Yes,Yes,4 - High
952,Portuguese,Mousinho da Silveira,Male,Rural,11,Pass,1,0,0.4632,Elevated,C - Disengaged social,Yes,"False positive (flagged, passed)",0,No,4,1-4,1 - Under 2 hours,Yes,No,4 - High
953,Portuguese,Mousinho da Silveira,Female,Rural,10,Pass,1,0,0.7268,High,B - Steady middle,Yes,"False positive (flagged, passed)",3,Yes,2,1-4,2 - 2 to 5 hours,Yes,No,4 - High
954,Portuguese,Mousinho da Silveira,Male,Rural,10,Pass,1,0,0.6498,High,C - Disengaged social,Yes,"False positive (flagged, passed)",0,No,0,None (0),1 - Under 2 hours,No,No,5 - Very high
955,Portuguese,Mousinho da Silveira,Male,Rural,13,Pass,1,0,0.6654,High,D - High-risk repeaters,Yes,"False positive (flagged, passed)",1,Yes,0,None (0),1 - Under 2 hours,Yes,Yes,2 - Low
956,Portuguese,Mousinho da Silveira,Male,Rural,10,Pass,1,0,0.5795,Elevated,B - Steady middle,Yes,"False positive (flagged, passed)",0,No,0,None (0),1 - Under 2 hours,Yes,No,5 - Very high
957,Portuguese,Mousinho da Silveira,Male,Urban,10,Pass,1,0,0.445,Elevated,B - Steady middle,Yes,"False positive (flagged, passed)",0,No,6,5-10,2 - 2 to 5 hours,Yes,No,3 - Medium
958,Portuguese,Mousinho da Silveira,Female,Rural,12,Pass,1,0,0.2782,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,No,3 - Medium
959,Portuguese,Mousinho da Silveira,Male,Urban,0,Fail,0,1,0.7292,High,B - Steady middle,Yes,True positive (correctly flagged),1,Yes,0,None (0),1 - Under 2 hours,Yes,No,1 - Very low
960,Portuguese,Mousinho da Silveira,Male,Rural,10,Pass,1,0,0.4938,Elevated,C - Disengaged social,Yes,"False positive (flagged, passed)",0,No,2,1-4,1 - Under 2 hours,Yes,No,5 - Very high
961,Portuguese,Mousinho da Silveira,Male,Rural,9,Fail,0,1,0.3987,Moderate,C - Disengaged social,No,"False negative (missed, failed)",0,No,0,None (0),1 - Under 2 hours,Yes,No,5 - Very high
962,Portuguese,Mousinho da Silveira,Male,Rural,9,Fail,0,1,0.743,High,D - High-risk repeaters,Yes,True positive (correctly flagged),1,Yes,2,1-4,1 - Under 2 hours,No,No,3 - Medium
963,Portuguese,Mousinho da Silveira,Male,Rural,0,Fail,0,1,0.8373,High,B - Steady middle,Yes,True positive (correctly flagged),1,Yes,0,None (0),1 - Under 2 hours,No,No,1 - Very low
964,Portuguese,Mousinho da Silveira,Male,Urban,9,Fail,0,1,0.6269,High,B - Steady middle,Yes,True positive (correctly flagged),3,Yes,4,1-4,1 - Under 2 hours,Yes,No,1 - Very low
965,Portuguese,Mousinho da Silveira,Male,Urban,8,Fail,0,1,0.7532,High,C - Disengaged social,Yes,True positive (correctly flagged),2,Yes,9,5-10,2 - 2 to 5 hours,No,No,5 - Very high
966,Portuguese,Mousinho da Silveira,Male,Rural,8,Fail,0,1,0.3788,Moderate,C - Disengaged social,No,"False negative (missed, failed)",0,No,6,5-10,1 - Under 2 hours,Yes,No,3 - Medium
967,Portuguese,Mousinho da Silveira,Male,Urban,9,Fail,0,1,0.6522,High,D - High-risk repeaters,Yes,True positive (correctly flagged),3,Yes,4,1-4,1 - Under 2 hours,No,No,3 - Medium
968,Portuguese,Mousinho da Silveira,Female,Urban,7,Fail,0,1,0.6358,High,B - Steady middle,Yes,True positive (correctly flagged),2,Yes,8,5-10,2 - 2 to 5 hours,Yes,No,5 - Very high
969,Portuguese,Mousinho da Silveira,Female,Urban,10,Pass,1,0,0.3833,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,9,5-10,1 - Under 2 hours,Yes,No,2 - Low
970,Portuguese,Mousinho da Silveira,Male,Rural,10,Pass,1,0,0.7717,High,D - High-risk repeaters,Yes,"False positive (flagged, passed)",1,Yes,12,More than 10,1 - Under 2 hours,No,No,3 - Medium
971,Portuguese,Mousinho da Silveira,Female,Rural,10,Pass,1,0,0.4732,Elevated,C - Disengaged social,Yes,"False positive (flagged, passed)",0,No,8,5-10,1 - Under 2 hours,Yes,No,4 - High
972,Portuguese,Mousinho da Silveira,Male,Rural,11,Pass,1,0,0.4706,Elevated,C - Disengaged social,Yes,"False positive (flagged, passed)",0,No,8,5-10,1 - Under 2 hours,Yes,No,5 - Very high
973,Portuguese,Mousinho da Silveira,Male,Rural,11,Pass,1,0,0.7404,High,D - High-risk repeaters,Yes,"False positive (flagged, passed)",1,Yes,8,5-10,2 - 2 to 5 hours,Yes,No,4 - High
974,Portuguese,Mousinho da Silveira,Male,Urban,10,Pass,1,0,0.6865,High,C - Disengaged social,Yes,"False positive (flagged, passed)",1,Yes,4,1-4,2 - 2 to 5 hours,Yes,No,4 - High
975,Portuguese,Mousinho da Silveira,Male,Urban,9,Fail,0,1,0.566,Elevated,C - Disengaged social,Yes,True positive (correctly flagged),0,No,0,None (0),1 - Under 2 hours,No,No,3 - Medium
976,Portuguese,Mousinho da Silveira,Male,Rural,10,Pass,1,0,0.7224,High,D - High-risk repeaters,Yes,"False positive (flagged, passed)",1,Yes,4,1-4,1 - Under 2 hours,Yes,No,4 - High
977,Portuguese,Mousinho da Silveira,Female,Urban,8,Fail,0,1,0.6539,High,B - Steady middle,Yes,True positive (correctly flagged),2,Yes,2,1-4,2 - 2 to 5 hours,Yes,No,3 - Medium
978,Portuguese,Mousinho da Silveira,Female,Urban,7,Fail,0,1,0.5624,Elevated,B - Steady middle,Yes,True positive (correctly flagged),0,No,0,None (0),1 - Under 2 hours,No,No,4 - High
979,Portuguese,Mousinho da Silveira,Female,Rural,0,Fail,0,1,0.6436,High,B - Steady middle,Yes,True positive (correctly flagged),1,Yes,0,None (0),1 - Under 2 hours,No,No,5 - Very high
980,Portuguese,Mousinho da Silveira,Female,Rural,11,Pass,1,0,0.4128,Elevated,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),1 - Under 2 hours,Yes,No,3 - Medium
981,Portuguese,Mousinho da Silveira,Female,Rural,8,Fail,0,1,0.3695,Moderate,D - High-risk repeaters,No,"False negative (missed, failed)",0,No,5,5-10,3 - 5 to 10 hours,No,No,3 - Medium
982,Portuguese,Mousinho da Silveira,Female,Urban,0,Fail,0,1,0.2641,Moderate,A - Supported achievers,No,"False negative (missed, failed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,Yes,5 - Very high
983,Portuguese,Mousinho da Silveira,Female,Rural,8,Fail,0,1,0.684,High,B - Steady middle,Yes,True positive (correctly flagged),1,Yes,3,1-4,2 - 2 to 5 hours,Yes,No,3 - Medium
984,Portuguese,Mousinho da Silveira,Female,Urban,9,Fail,0,1,0.2724,Moderate,A - Supported achievers,No,"False negative (missed, failed)",0,No,0,None (0),1 - Under 2 hours,Yes,No,2 - Low
985,Portuguese,Mousinho da Silveira,Female,Urban,10,Pass,1,0,0.3233,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),1 - Under 2 hours,Yes,No,1 - Very low
986,Portuguese,Mousinho da Silveira,Female,Urban,7,Fail,0,1,0.7305,High,B - Steady middle,Yes,True positive (correctly flagged),2,Yes,3,1-4,2 - 2 to 5 hours,Yes,No,4 - High
987,Portuguese,Mousinho da Silveira,Female,Urban,14,Pass,1,0,0.2009,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,2,1-4,2 - 2 to 5 hours,Yes,No,5 - Very high
988,Portuguese,Mousinho da Silveira,Female,Urban,13,Pass,1,0,0.2249,Moderate,A - Supported achievers,No,"True negative (not flagged, passed)",0,No,0,None (0),1 - Under 2 hours,Yes,No,3 - Medium
989,Portuguese,Mousinho da Silveira,Female,Urban,14,Pass,1,0,0.2164,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,No,3 - Medium
990,Portuguese,Mousinho da Silveira,Female,Urban,18,Pass,1,0,0.2431,Moderate,A - Supported achievers,No,"True negative (not flagged, passed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,No,5 - Very high
991,Portuguese,Mousinho da Silveira,Male,Urban,17,Pass,1,0,0.3168,Moderate,A - Supported achievers,No,"True negative (not flagged, passed)",0,No,3,1-4,1 - Under 2 hours,Yes,No,5 - Very high
992,Portuguese,Mousinho da Silveira,Female,Urban,18,Pass,1,0,0.1759,Low,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,No,3 - Medium
993,Portuguese,Mousinho da Silveira,Female,Rural,0,Fail,0,1,0.6011,High,B - Steady middle,Yes,True positive (correctly flagged),1,Yes,0,None (0),2 - 2 to 5 hours,Yes,No,3 - Medium
994,Portuguese,Mousinho da Silveira,Male,Urban,11,Pass,1,0,0.5175,Elevated,C - Disengaged social,Yes,"False positive (flagged, passed)",0,No,8,5-10,1 - Under 2 hours,Yes,No,4 - High
995,Portuguese,Mousinho da Silveira,Male,Rural,14,Pass,1,0,0.4251,Elevated,A - Supported achievers,Yes,"False positive (flagged, passed)",0,No,5,5-10,1 - Under 2 hours,Yes,No,5 - Very high
996,Portuguese,Mousinho da Silveira,Male,Rural,14,Pass,1,0,0.468,Elevated,C - Disengaged social,Yes,"False positive (flagged, passed)",0,No,4,1-4,1 - Under 2 hours,No,No,3 - Medium
997,Portuguese,Mousinho da Silveira,Female,Urban,10,Pass,1,0,0.3884,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,4,1-4,2 - 2 to 5 hours,Yes,No,1 - Very low
998,Portuguese,Mousinho da Silveira,Female,Urban,13,Pass,1,0,0.2777,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),3 - 5 to 10 hours,Yes,No,5 - Very high
999,Portuguese,Mousinho da Silveira,Female,Rural,0,Fail,0,1,0.1843,Low,A - Supported achievers,No,"False negative (missed, failed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,No,1 - Very low
1000,Portuguese,Mousinho da Silveira,Female,Urban,10,Pass,1,0,0.6959,High,B - Steady middle,Yes,"False positive (flagged, passed)",1,Yes,2,1-4,2 - 2 to 5 hours,No,No,2 - Low
1001,Portuguese,Mousinho da Silveira,Female,Urban,0,Fail,0,1,0.7617,High,B - Steady middle,Yes,True positive (correctly flagged),1,Yes,0,None (0),1 - Under 2 hours,No,No,5 - Very high
1002,Portuguese,Mousinho da Silveira,Female,Urban,18,Pass,1,0,0.219,Moderate,A - Supported achievers,No,"True negative (not flagged, passed)",0,No,0,None (0),4 - Over 10 hours,Yes,No,3 - Medium
1003,Portuguese,Mousinho da Silveira,Female,Rural,12,Pass,1,0,0.3975,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,5,5-10,2 - 2 to 5 hours,Yes,No,3 - Medium
1004,Portuguese,Mousinho da Silveira,Female,Urban,11,Pass,1,0,0.3291,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,2,1-4,2 - 2 to 5 hours,Yes,No,3 - Medium
1005,Portuguese,Mousinho da Silveira,Female,Urban,12,Pass,1,0,0.3994,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),2 - 2 to 5 hours,No,No,1 - Very low
1006,Portuguese,Mousinho da Silveira,Female,Rural,0,Fail,0,1,0.6745,High,D - High-risk repeaters,Yes,True positive (correctly flagged),3,Yes,0,None (0),2 - 2 to 5 hours,No,No,4 - High
1007,Portuguese,Mousinho da Silveira,Female,Rural,15,Pass,1,0,0.3145,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,5,5-10,3 - 5 to 10 hours,Yes,No,1 - Very low
1008,Portuguese,Mousinho da Silveira,Male,Rural,11,Pass,1,0,0.5348,Elevated,A - Supported achievers,Yes,"False positive (flagged, passed)",1,Yes,4,1-4,2 - 2 to 5 hours,Yes,No,5 - Very high
1009,Portuguese,Mousinho da Silveira,Female,Urban,10,Pass,1,0,0.3065,Moderate,A - Supported achievers,No,"True negative (not flagged, passed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,No,4 - High
1010,Portuguese,Mousinho da Silveira,Female,Rural,12,Pass,1,0,0.2933,Moderate,A - Supported achievers,No,"True negative (not flagged, passed)",0,No,2,1-4,2 - 2 to 5 hours,Yes,No,3 - Medium
1011,Portuguese,Mousinho da Silveira,Female,Urban,15,Pass,1,0,0.3172,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,No,3 - Medium
1012,Portuguese,Mousinho da Silveira,Male,Urban,14,Pass,1,0,0.3223,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,2,1-4,1 - Under 2 hours,Yes,No,2 - Low
1013,Portuguese,Mousinho da Silveira,Female,Urban,18,Pass,1,0,0.2353,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),3 - 5 to 10 hours,Yes,No,2 - Low
1014,Portuguese,Mousinho da Silveira,Female,Rural,15,Pass,1,0,0.4504,Elevated,B - Steady middle,Yes,"False positive (flagged, passed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,No,4 - High
1015,Portuguese,Mousinho da Silveira,Female,Urban,13,Pass,1,0,0.3287,Moderate,A - Supported achievers,No,"True negative (not flagged, passed)",0,No,6,5-10,2 - 2 to 5 hours,Yes,No,2 - Low
1016,Portuguese,Mousinho da Silveira,Female,Urban,15,Pass,1,0,0.2231,Moderate,A - Supported achievers,No,"True negative (not flagged, passed)",0,No,4,1-4,2 - 2 to 5 hours,Yes,No,4 - High
1017,Portuguese,Mousinho da Silveira,Female,Rural,13,Pass,1,0,0.2078,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,No,2 - Low
1018,Portuguese,Mousinho da Silveira,Male,Rural,9,Fail,0,1,0.46,Elevated,C - Disengaged social,Yes,True positive (correctly flagged),0,No,0,None (0),2 - 2 to 5 hours,Yes,No,4 - High
1019,Portuguese,Mousinho da Silveira,Male,Urban,16,Pass,1,0,0.2619,Moderate,A - Supported achievers,No,"True negative (not flagged, passed)",0,No,0,None (0),3 - 5 to 10 hours,Yes,No,2 - Low
1020,Portuguese,Mousinho da Silveira,Female,Rural,9,Fail,0,1,0.5856,Elevated,B - Steady middle,Yes,True positive (correctly flagged),1,Yes,0,None (0),1 - Under 2 hours,Yes,No,1 - Very low
1021,Portuguese,Mousinho da Silveira,Female,Urban,10,Pass,1,0,0.2069,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),1 - Under 2 hours,Yes,No,3 - Medium
1022,Portuguese,Mousinho da Silveira,Female,Rural,0,Fail,0,1,0.3275,Moderate,C - Disengaged social,No,"False negative (missed, failed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,No,2 - Low
1023,Portuguese,Mousinho da Silveira,Male,Rural,10,Pass,1,0,0.5642,Elevated,C - Disengaged social,Yes,"False positive (flagged, passed)",0,No,3,1-4,1 - Under 2 hours,No,No,3 - Medium
1024,Portuguese,Mousinho da Silveira,Female,Urban,12,Pass,1,0,0.3104,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,8,5-10,3 - 5 to 10 hours,Yes,No,3 - Medium
1025,Portuguese,Mousinho da Silveira,Female,Rural,9,Fail,0,1,0.3693,Moderate,B - Steady middle,No,"False negative (missed, failed)",0,No,4,1-4,1 - Under 2 hours,Yes,No,5 - Very high
1026,Portuguese,Mousinho da Silveira,Female,Rural,17,Pass,1,0,0.1724,Low,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),3 - 5 to 10 hours,Yes,No,4 - High
1027,Portuguese,Mousinho da Silveira,Female,Rural,12,Pass,1,0,0.3534,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,4,1-4,3 - 5 to 10 hours,Yes,No,2 - Low
1028,Portuguese,Mousinho da Silveira,Female,Rural,9,Fail,0,1,0.7055,High,D - High-risk repeaters,Yes,True positive (correctly flagged),1,Yes,4,1-4,2 - 2 to 5 hours,Yes,No,3 - Medium
1029,Portuguese,Mousinho da Silveira,Female,Rural,14,Pass,1,0,0.4127,Elevated,C - Disengaged social,No,"True negative (not flagged, passed)",0,No,1,1-4,2 - 2 to 5 hours,Yes,No,3 - Medium
1030,Portuguese,Mousinho da Silveira,Female,Urban,16,Pass,1,0,0.2363,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,1,1-4,2 - 2 to 5 hours,Yes,No,3 - Medium
1031,Portuguese,Mousinho da Silveira,Female,Rural,9,Fail,0,1,0.3599,Moderate,B - Steady middle,No,"False negative (missed, failed)",0,No,10,5-10,2 - 2 to 5 hours,Yes,No,4 - High
1032,Portuguese,Mousinho da Silveira,Male,Urban,19,Pass,1,0,0.291,Moderate,A - Supported achievers,No,"True negative (not flagged, passed)",0,No,4,1-4,2 - 2 to 5 hours,Yes,No,4 - High
1033,Portuguese,Mousinho da Silveira,Male,Rural,0,Fail,0,1,0.479,Elevated,B - Steady middle,Yes,True positive (correctly flagged),0,No,0,None (0),1 - Under 2 hours,Yes,No,3 - Medium
1034,Portuguese,Mousinho da Silveira,Male,Urban,16,Pass,1,0,0.1523,Low,B - Steady middle,No,"True negative (not flagged, passed)",0,No,4,1-4,2 - 2 to 5 hours,Yes,No,3 - Medium
1035,Portuguese,Mousinho da Silveira,Male,Rural,0,Fail,0,1,0.6451,High,B - Steady middle,Yes,True positive (correctly flagged),1,Yes,0,None (0),1 - Under 2 hours,Yes,No,2 - Low
1036,Portuguese,Mousinho da Silveira,Male,Rural,0,Fail,0,1,0.4996,Elevated,C - Disengaged social,Yes,True positive (correctly flagged),1,Yes,0,None (0),1 - Under 2 hours,Yes,No,3 - Medium
1037,Portuguese,Mousinho da Silveira,Female,Rural,15,Pass,1,0,0.2996,Moderate,B - Steady middle,No,"True negative (not flagged, passed)",0,No,0,None (0),3 - 5 to 10 hours,Yes,No,3 - Medium
1038,Portuguese,Mousinho da Silveira,Female,Urban,11,Pass,1,0,0.2413,Moderate,A - Supported achievers,No,"True negative (not flagged, passed)",0,No,0,None (0),2 - 2 to 5 hours,Yes,No,4 - High
1039,Portuguese,Mousinho da Silveira,Female,Rural,10,Pass,1,0,0.2906,Moderate,A - Supported achievers,No,"True negative (not flagged, passed)",0,No,4,1-4,1 - Under 2 hours,Yes,No,3 - Medium
